symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,ctx_pts,inst_pts,raw_score,earnings_mult,extended_mult,final_score,confidence
META,2023-07-26,2023-07-27,breakout,50.0,296.25,286.06,322.27,2.55,322.27,target,2.553,1,risk_on,2.5,0.936,,34.71,-202.046,0,79.3,False,2.5,15.0,10.0,5.0,32.5,1.0,1.0,30.42,speculative
META,2023-08-29,2023-09-07,momentum,64.0,289.82,284.54,304.35,2.75,304.35,target,2.752,6,risk_on,2.5,0.901,,21.45,-19.734,1,79.3,False,12.5,19.2,6.69,7.0,45.39,1.0,1.0,40.9,speculative
META,2023-11-02,2023-11-13,momentum,52.0,304.0,295.25,328.07,2.75,328.07,target,2.751,7,neutral,2.75,0.857,,14.54,-18.606,1,79.3,False,12.5,15.6,0.0,7.0,35.1,1.0,1.0,30.08,speculative
META,2024-02-15,2024-03-01,momentum,85.0,461.32,449.47,493.92,2.75,493.92,target,2.751,10,risk_on,2.5,0.901,,47.81,-39.536,4,79.3,True,12.5,25.5,10.0,10.0,58.0,1.0,0.7,36.58,speculative
META,2024-03-15,2024-03-21,breakout,50.0,480.84,472.79,504.98,3.0,504.98,target,2.999,4,risk_on,2.5,0.873,,44.75,-44.219,0,79.3,False,25.0,15.0,10.0,5.0,55.0,1.0,1.0,48.02,speculative
META,2024-05-08,2024-05-15,momentum,52.0,457.64,449.88,479.01,2.75,479.01,target,2.75,5,risk_on,2.5,0.925,,24.02,172.028,0,79.3,False,12.5,15.6,17.76,5.0,50.86,1.0,1.0,47.05,speculative
META,2024-05-24,2024-05-31,momentum,45.0,467.44,456.98,496.19,2.75,456.98,stop,-1.0,4,risk_on,2.5,0.916,,13.96,58.727,0,79.3,False,12.5,13.5,10.0,5.0,41.0,1.0,1.0,37.56,speculative
META,2024-06-25,2024-07-05,momentum,45.0,498.89,489.56,524.56,2.75,524.56,target,2.751,7,risk_on,2.5,0.89,,15.9,36.107,0,79.3,False,12.5,13.5,13.51,5.0,44.51,1.0,1.0,39.61,speculative
META,2024-07-17,2024-07-18,reversion,62.0,459.33,452.67,475.99,2.5,475.99,target,2.502,1,risk_on,2.5,0.88,,18.58,-24.239,1,79.3,False,0.0,18.6,5.05,7.0,30.65,1.0,1.0,26.97,speculative
META,2024-08-01,2024-08-05,momentum,77.0,474.26,463.44,504.02,2.75,463.44,stop,-1.0,2,neutral,2.75,0.801,,24.37,-58.44,1,79.3,True,12.5,23.1,7.89,7.0,50.49,1.0,0.7,28.31,speculative
META,2024-10-17,2024-10-21,momentum,48.86,579.7,571.28,602.87,2.75,571.28,stop,-1.0,2,neutral,2.75,0.814,,38.41,6.148,0,79.3,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,42.46,speculative
META,2025-02-20,2025-02-21,momentum,61.71,707.76,690.87,752.77,2.66,690.87,stop,-1.0,1,risk_on,2.5,0.876,,48.09,57.825,4,79.3,False,8.0,18.51,20.0,10.0,56.51,1.0,1.0,49.5,speculative
META,2025-05-23,2025-06-02,momentum,61.71,630.58,619.1,662.14,2.75,662.14,target,2.749,5,neutral,2.75,0.845,,25.72,33.801,5,79.3,False,12.5,18.51,18.39,10.0,59.4,1.0,1.0,50.19,speculative
META,2025-06-18,2025-06-20,momentum,70.0,690.5,678.89,722.41,2.75,678.89,stop,-1.0,1,neutral,2.75,0.849,,36.21,-3.705,0,79.3,False,12.5,21.0,10.0,5.0,48.5,1.0,1.0,41.18,speculative
META,2025-07-10,2025-07-11,momentum,65.0,721.06,709.38,753.18,2.75,709.38,stop,-1.0,1,risk_on,2.5,0.926,,33.71,-8.952,2,79.3,False,12.5,19.5,10.0,9.0,51.0,1.0,1.0,47.23,speculative
META,2025-08-15,2025-08-18,momentum,85.0,772.95,756.63,817.83,2.75,756.63,stop,-1.0,1,risk_on,2.5,0.918,,27.59,-29.209,3,79.3,False,12.5,25.5,9.1,10.0,57.1,1.0,1.0,52.42,speculative
META,2025-09-29,2025-09-30,reversion,50.0,742.16,732.17,767.12,2.5,732.17,stop,-1.0,1,risk_on,2.5,0.889,,13.45,-12.822,0,79.3,False,0.0,15.0,0.0,5.0,20.0,1.0,1.0,17.78,speculative
META,2025-10-21,2025-10-27,momentum,59.0,721.7,710.07,753.69,2.75,753.69,target,2.751,4,risk_on,2.5,0.89,,22.92,35.554,1,79.3,False,12.5,17.7,17.34,7.0,54.54,1.0,1.0,48.54,speculative
META,2025-12-18,2026-01-08,momentum,61.71,653.26,637.54,696.48,2.75,637.54,stop,-1.0,13,risk_on,2.5,0.87,,28.23,19.406,3,79.3,False,12.5,18.51,19.34,10.0,60.35,1.0,1.0,52.5,speculative
META,2026-01-23,2026-01-26,momentum,44.57,634.73,621.79,670.3,2.75,670.3,target,2.749,1,risk_on,2.5,0.919,,22.45,-20.185,0,79.3,True,12.5,13.37,7.17,5.0,38.04,1.0,0.7,24.47,speculative
META,2026-04-09,2026-04-14,momentum,57.43,592.21,575.15,639.12,2.75,639.12,target,2.75,3,neutral,2.75,0.819,,23.33,-55.883,2,79.3,True,12.5,17.23,7.5,9.0,46.23,1.0,0.7,26.5,speculative
META,2026-04-28,2026-04-30,momentum,70.0,668.6,653.05,711.37,2.75,653.05,stop,-1.0,2,risk_on,2.5,0.9,,23.49,189.224,0,79.3,False,12.5,21.0,17.56,5.0,56.06,1.0,1.0,50.45,speculative
TSLA,2023-08-09,2023-08-10,reversion,47.0,242.19,239.35,249.3,2.5,249.3,target,2.504,1,risk_on,2.5,0.87,,23.37,-4.157,0,44.9,False,0.0,14.1,7.51,0.82,22.43,1.0,1.0,19.51,speculative
TSLA,2023-08-29,2023-09-11,momentum,72.0,239.72,231.59,262.05,2.75,262.05,target,2.75,8,risk_on,2.5,0.901,,23.66,2.913,1,44.9,True,12.5,21.6,13.45,2.82,50.37,1.0,0.7,31.77,speculative
TSLA,2023-11-14,2023-11-29,momentum,50.0,221.87,212.38,247.97,2.75,247.97,target,2.75,10,risk_on,2.5,0.866,,23.92,-2.144,0,44.9,True,12.5,15.0,7.72,0.82,36.04,1.0,0.7,21.85,speculative
TSLA,2023-12-06,2023-12-13,momentum,45.0,238.55,231.4,258.2,2.75,231.4,stop,-1.0,5,risk_on,2.5,0.939,,15.62,14.965,0,44.9,False,12.5,13.5,13.35,0.82,40.17,1.0,1.0,37.72,speculative
TSLA,2024-08-15,2024-08-19,momentum,52.0,206.09,200.54,221.35,2.75,221.35,target,2.75,2,neutral,2.75,0.833,,27.63,-2.163,2,44.9,True,12.5,15.6,9.11,4.82,42.03,1.0,0.7,24.51,speculative
TSLA,2024-08-30,2024-09-19,momentum,52.0,211.56,202.69,235.96,2.75,235.96,target,2.751,13,neutral,2.75,0.847,,19.07,7.092,0,44.9,False,12.5,15.6,15.33,0.82,44.25,1.0,1.0,37.48,speculative
TSLA,2024-10-08,2024-10-10,momentum,48.86,247.1,237.81,272.63,2.75,237.81,stop,-1.0,2,neutral,2.75,0.82,,22.45,12.28,0,44.9,False,12.5,14.66,17.17,0.82,45.15,1.0,1.0,37.02,speculative
TSLA,2024-10-24,2024-10-25,momentum,85.0,229.55,220.02,255.75,2.75,255.75,target,2.749,1,neutral,2.75,0.815,,26.09,9.662,0,44.9,True,12.5,25.5,18.53,0.82,57.35,1.0,0.7,32.72,speculative
TSLA,2024-12-02,2024-12-06,momentum,85.0,342.13,326.59,384.2,2.71,384.2,target,2.707,4,risk_on,2.5,0.918,,40.68,5.823,2,44.9,True,10.5,25.5,20.0,4.82,60.82,1.0,0.7,39.08,speculative
TSLA,2025-02-10,2025-02-11,reversion,47.0,350.73,345.56,363.66,2.5,345.56,stop,-1.0,1,risk_on,2.5,0.893,,16.03,-4.602,0,44.9,False,0.0,14.1,3.59,0.82,18.51,1.0,1.0,16.53,speculative
TSLA,2025-05-09,2025-05-12,momentum,72.0,283.03,270.78,316.72,2.75,316.72,target,2.75,1,neutral,2.75,0.819,,18.15,12.232,2,44.9,True,12.5,21.6,14.8,4.82,53.72,1.0,0.7,30.8,speculative
TSLA,2025-05-28,2025-06-04,momentum,70.0,345.08,331.39,382.73,2.75,331.39,stop,-1.0,5,neutral,2.75,0.843,,32.46,8.896,0,44.9,True,12.5,21.0,20.0,0.82,54.32,1.0,0.7,32.05,speculative
TSLA,2025-06-11,2025-07-01,momentum,44.0,322.01,303.53,370.08,2.6,303.53,stop,-1.0,13,risk_on,2.5,0.89,,27.41,-2.648,1,44.9,False,5.0,13.2,9.03,2.82,30.05,1.0,1.0,26.74,speculative
TSLA,2025-07-14,2025-08-01,momentum,44.0,310.47,299.96,339.37,2.75,299.96,stop,-1.0,14,risk_on,2.5,0.898,,19.38,0.285,1,44.9,False,12.5,13.2,6.07,2.82,34.59,1.0,1.0,31.06,speculative
TSLA,2025-11-06,2025-11-07,breakout,48.4,445.91,430.17,493.13,3.0,430.17,stop,-1.0,1,neutral,2.75,0.79,,14.62,3.875,1,44.9,False,25.0,14.52,7.75,2.82,50.09,1.0,1.0,39.57,speculative
TSLA,2025-11-26,2025-12-04,momentum,45.0,414.56,400.8,452.38,2.75,452.38,target,2.751,5,risk_on,2.5,0.898,,13.69,-0.272,0,44.9,False,12.5,13.5,0.0,0.82,26.82,1.0,1.0,24.08,speculative
TSLA,2026-01-07,2026-01-08,reversion,50.0,431.41,424.62,448.38,2.5,424.62,stop,-1.0,1,risk_on,2.5,0.926,,20.73,-6.514,0,44.9,False,0.0,15.0,6.27,0.82,22.09,1.0,1.0,20.46,speculative
TSLA,2026-04-15,2026-04-16,momentum,72.0,364.03,354.01,391.59,2.75,391.59,target,2.75,1,neutral,2.75,0.86,,25.35,-1.988,1,44.9,True,12.5,21.6,8.26,2.82,45.18,1.0,0.7,27.2,speculative
AMZN,2023-07-07,2023-07-10,momentum,85.0,129.17,127.1,134.87,2.75,127.1,stop,-1.0,1,risk_on,2.5,0.893,,30.55,-1.752,3,68.0,False,12.5,25.5,10.0,9.67,57.67,1.0,1.0,51.5,speculative
AMZN,2023-10-11,2023-10-12,momentum,72.0,128.97,126.99,134.44,2.75,134.44,target,2.749,1,neutral,2.75,0.831,,20.63,-9.983,0,68.0,False,12.5,21.6,6.22,4.67,44.99,1.0,1.0,37.39,speculative
AMZN,2024-02-15,2024-02-20,momentum,70.0,169.58,165.75,179.2,2.51,165.75,stop,-1.0,2,risk_on,2.5,0.901,,30.46,20.049,0,68.0,False,0.5,21.0,20.0,4.67,46.17,1.0,1.0,41.6,speculative
AMZN,2024-03-06,2024-03-11,momentum,50.57,174.64,171.77,182.54,2.75,171.77,stop,-1.0,3,risk_on,2.5,0.907,,29.53,6.837,1,68.0,False,12.5,15.17,19.82,6.67,54.16,1.0,1.0,49.12,speculative
AMZN,2024-06-07,2024-06-26,momentum,40.0,181.98,178.54,191.02,2.63,191.02,target,2.628,12,risk_on,2.5,0.89,,11.54,5.318,0,68.0,False,6.5,12.0,10.0,4.67,33.17,1.0,1.0,29.52,speculative
AMZN,2024-07-31,2024-08-01,momentum,44.0,184.27,181.99,190.52,2.75,181.99,stop,-1.0,1,risk_on,2.5,0.88,,27.72,-8.119,1,68.0,False,12.5,13.2,9.14,6.67,41.51,1.0,1.0,36.53,speculative
AMZN,2025-03-24,2025-03-25,momentum,50.57,197.93,196.69,201.32,2.75,201.32,target,2.756,1,neutral,2.75,0.761,,40.63,7.998,0,68.0,False,12.5,15.17,20.0,4.67,52.34,1.0,1.0,39.83,speculative
AMZN,2025-05-27,2025-06-11,momentum,45.0,203.27,197.85,218.16,2.75,218.16,target,2.747,11,neutral,2.75,0.845,,17.86,5.106,0,68.0,False,12.5,13.5,14.63,4.67,45.3,1.0,1.0,38.28,speculative
AMZN,2025-06-20,2025-06-23,momentum,61.71,212.45,208.27,223.93,2.75,208.27,stop,-1.0,1,neutral,2.75,0.856,,22.42,-0.515,2,68.0,False,12.5,18.51,7.16,8.67,46.84,1.0,1.0,40.1,speculative
AMZN,2025-08-05,2025-08-07,reversion,47.0,213.75,210.12,222.84,2.5,222.84,target,2.504,2,risk_on,2.5,0.882,,28.53,-4.549,0,68.0,False,0.0,14.1,9.45,4.67,28.22,1.0,1.0,24.89,speculative
AMZN,2025-09-24,2025-09-25,reversion,62.0,220.21,218.18,225.28,2.5,218.18,stop,-1.0,1,risk_on,2.5,0.894,,12.85,-5.557,1,68.0,False,0.0,18.6,0.0,6.67,25.27,1.0,1.0,22.59,speculative
AMZN,2025-10-09,2025-10-10,momentum,40.0,223.53,219.59,234.35,2.75,219.59,stop,-1.0,1,risk_on,2.5,0.889,,16.79,-1.671,0,68.0,False,12.5,12.0,4.02,4.67,33.19,1.0,1.0,29.51,speculative
AMZN,2025-10-24,2025-10-29,momentum,47.0,219.94,215.5,232.16,2.75,232.16,target,2.752,3,risk_on,2.5,0.896,,16.38,7.241,1,68.0,False,12.5,14.1,13.79,6.67,47.06,1.0,1.0,42.17,speculative
AMZN,2025-11-28,2025-12-15,momentum,45.0,229.16,224.25,242.68,2.75,224.25,stop,-1.0,11,risk_on,2.5,0.896,,15.94,-9.713,0,68.0,False,12.5,13.5,3.54,4.67,34.21,1.0,1.0,30.65,speculative
AMZN,2025-12-23,2026-01-06,momentum,40.0,227.81,223.39,239.99,2.75,239.99,target,2.749,8,risk_on,2.5,0.933,,8.99,-2.96,0,68.0,False,12.5,12.0,0.0,4.67,29.17,1.0,1.0,27.22,speculative
AMZN,2026-05-14,2026-05-15,momentum,46.29,268.52,262.63,284.73,2.75,262.63,stop,-1.0,1,risk_on,2.5,0.882,,40.25,-1.759,1,68.0,False,12.5,13.89,10.0,6.67,43.06,1.0,1.0,37.98,speculative
QCOM,2023-08-03,2023-08-11,breakout,45.0,111.62,108.04,122.37,3.0,108.04,stop,-1.0,6,risk_on,2.5,0.897,,23.3,27.055,1,84.5,False,25.0,13.5,17.49,7.0,62.99,1.0,1.0,56.5,medium
QCOM,2023-11-28,2023-11-29,momentum,61.71,120.38,119.02,124.15,2.75,124.15,target,2.752,1,risk_on,2.5,0.918,,40.21,22.638,2,84.5,False,12.5,18.51,20.0,9.0,60.01,1.0,1.0,55.09,medium
QCOM,2024-03-19,2024-04-09,momentum,48.86,160.08,156.74,169.24,2.75,168.18,time,2.433,14,risk_on,2.5,0.875,,33.08,6.069,0,84.5,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,45.64,speculative
QCOM,2024-04-29,2024-05-02,momentum,57.0,158.24,155.33,166.23,2.75,166.23,target,2.746,3,risk_on,2.5,0.88,,22.7,1.072,1,84.5,False,12.5,17.1,9.41,7.0,46.01,1.0,1.0,40.49,speculative
QCOM,2024-07-05,2024-07-17,momentum,50.0,195.46,190.78,208.32,2.75,190.78,stop,-1.0,8,risk_on,2.5,0.89,,23.85,0.375,0,84.5,False,12.5,15.0,8.44,5.0,40.94,1.0,1.0,36.44,speculative
QCOM,2024-08-19,2024-09-03,momentum,46.29,163.35,159.68,173.44,2.75,159.68,stop,-1.0,10,neutral,2.75,0.831,,39.42,-4.436,2,84.5,False,12.5,13.89,10.0,9.0,45.39,1.0,1.0,37.72,speculative
QCOM,2024-09-17,2024-10-07,momentum,46.29,160.69,156.19,173.07,2.75,161.4,time,0.158,14,neutral,2.75,0.858,,35.45,2.095,2,84.5,False,12.5,13.89,14.19,9.0,49.58,1.0,1.0,42.54,speculative
QCOM,2025-02-04,2025-02-06,momentum,72.0,166.39,162.57,176.87,2.75,162.57,stop,-1.0,2,neutral,2.75,0.847,,21.91,1.646,5,84.5,False,12.5,21.6,10.24,10.0,54.34,1.0,1.0,46.03,speculative
QCOM,2025-08-13,2025-08-14,momentum,40.0,148.77,146.32,155.52,2.75,155.52,target,2.755,1,risk_on,2.5,0.928,,17.71,0.902,0,84.5,True,12.5,12.0,6.35,5.0,35.85,1.0,0.7,23.29,speculative
QCOM,2025-10-01,2025-10-08,momentum,48.86,165.34,162.61,172.87,2.75,162.61,stop,-1.0,5,risk_on,2.5,0.89,,33.88,8.53,0,84.5,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,46.42,speculative
QCOM,2025-12-02,2025-12-10,momentum,44.0,165.55,161.41,176.94,2.75,176.94,target,2.751,6,risk_on,2.5,0.891,,19.78,-1.709,1,84.5,False,12.5,13.2,5.73,7.0,38.43,1.0,1.0,34.24,speculative
QCOM,2025-12-24,2025-12-31,momentum,43.71,173.92,170.95,182.1,2.75,170.95,stop,-1.0,4,risk_on,2.5,0.925,,18.66,3.803,1,84.5,False,12.5,13.11,12.7,7.0,45.31,1.0,1.0,41.91,speculative
QCOM,2026-01-14,2026-01-15,reversion,47.0,163.49,160.12,171.92,2.5,160.12,stop,-1.0,1,risk_on,2.5,0.909,,17.86,-11.731,0,84.5,False,0.0,14.1,4.63,5.0,23.73,1.0,1.0,21.57,speculative
MSFT,2023-04-13,2023-04-24,momentum,70.0,278.76,274.37,290.84,2.75,274.37,stop,-1.0,7,risk_on,2.5,0.898,,34.97,41.62,0,75.8,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,52.53,speculative
MSFT,2023-05-11,2023-05-18,momentum,50.0,299.63,295.65,310.58,2.75,310.58,target,2.751,5,risk_on,2.5,0.905,,39.94,1.708,0,75.8,False,12.5,15.0,13.42,5.0,45.92,1.0,1.0,41.56,speculative
MSFT,2023-06-09,2023-06-15,momentum,48.86,320.34,315.05,334.89,2.75,334.89,target,2.75,4,risk_on,2.5,0.937,,41.07,7.142,0,75.8,False,12.5,14.66,20.0,5.0,52.16,1.0,1.0,48.87,speculative
MSFT,2023-06-28,2023-07-10,momentum,50.0,327.27,320.9,343.58,2.56,320.9,stop,-1.0,7,risk_on,2.5,0.926,,32.24,-8.202,0,75.8,False,3.0,15.0,10.0,5.0,33.0,1.0,1.0,30.56,speculative
MSFT,2023-08-02,2023-08-08,reversion,50.0,319.93,316.7,328.01,2.5,316.7,stop,-1.0,4,risk_on,2.5,0.941,,18.61,-6.014,0,75.8,False,0.0,15.0,5.06,5.0,25.06,1.0,1.0,23.58,speculative
MSFT,2023-08-29,2023-09-11,momentum,67.0,317.03,311.89,331.15,2.75,331.15,target,2.747,8,risk_on,2.5,0.901,,12.97,-13.457,1,75.8,False,12.5,20.1,0.0,7.0,39.6,1.0,1.0,35.68,speculative
MSFT,2024-02-16,2024-02-20,momentum,44.57,400.98,395.23,416.78,2.75,395.23,stop,-1.0,1,risk_on,2.5,0.898,,36.05,-1.918,2,75.8,False,12.5,13.37,10.0,9.0,44.87,1.0,1.0,40.29,speculative
MSFT,2024-04-05,2024-04-15,momentum,70.0,414.69,410.37,426.59,2.75,410.37,stop,-1.0,6,neutral,2.75,0.838,,22.22,5.261,0,75.8,False,12.5,21.0,17.08,5.0,55.58,1.0,1.0,46.58,speculative
MSFT,2024-05-06,2024-05-15,momentum,59.0,397.11,391.84,411.6,2.75,411.6,target,2.75,7,risk_on,2.5,0.889,,19.79,-3.481,1,75.8,False,12.5,17.7,5.74,7.0,42.94,1.0,1.0,38.17,speculative
MSFT,2024-08-20,2024-08-27,momentum,46.29,411.78,405.41,429.27,2.75,405.41,stop,-1.0,5,neutral,2.75,0.82,,26.5,-1.499,2,75.8,False,12.5,13.89,8.69,9.0,44.08,1.0,1.0,36.15,speculative
MSFT,2024-09-11,2024-09-16,momentum,62.0,407.18,399.87,427.3,2.75,427.3,target,2.749,3,neutral,2.75,0.839,,19.89,4.975,0,75.8,False,12.5,18.6,15.74,5.0,51.84,1.0,1.0,43.49,speculative
MSFT,2024-09-26,2024-09-30,momentum,57.0,425.14,419.63,440.29,2.75,419.63,stop,-1.0,2,neutral,2.75,0.84,,20.81,-2.016,0,75.8,False,12.5,17.1,6.32,5.0,40.92,1.0,1.0,34.37,speculative
MSFT,2024-11-08,2024-11-18,momentum,40.0,413.92,406.66,433.08,2.64,406.66,stop,-1.0,6,risk_on,2.5,0.876,,15.5,-4.918,0,75.8,False,7.0,12.0,3.29,5.0,27.29,1.0,1.0,23.91,speculative
MSFT,2025-01-17,2025-01-22,momentum,57.0,419.27,413.71,434.56,2.75,434.56,target,2.75,2,neutral,2.75,0.84,,19.79,-6.649,0,75.8,False,12.5,17.1,5.74,5.0,40.34,1.0,1.0,33.89,speculative
MSFT,2025-05-28,2025-06-11,momentum,70.0,450.68,443.77,469.68,2.75,469.68,target,2.75,10,neutral,2.75,0.843,,37.76,2.473,0,75.8,False,12.5,21.0,14.95,5.0,53.45,1.0,1.0,45.06,speculative
MSFT,2025-09-12,2025-09-19,momentum,44.0,500.2,494.86,514.86,2.75,514.86,target,2.75,5,risk_on,2.5,0.935,,19.45,-3.467,1,75.8,False,12.5,13.2,5.54,7.0,38.24,1.0,1.0,35.75,speculative
MSFT,2026-01-27,2026-01-29,momentum,65.0,464.18,457.77,481.82,2.75,457.77,stop,-1.0,2,risk_on,2.5,0.917,,22.66,1.495,0,75.8,True,12.5,19.5,10.24,5.0,47.24,1.0,0.7,30.32,speculative
AMD,2023-04-24,2023-04-25,reversion,47.0,87.57,85.55,92.62,2.5,85.55,stop,-1.0,1,risk_on,2.5,0.914,,12.84,-0.724,0,72.1,False,0.0,14.1,0.0,5.0,19.1,1.0,1.0,17.46,speculative
AMD,2023-05-08,2023-05-16,momentum,40.0,89.33,85.21,100.15,2.62,100.15,target,2.626,6,risk_on,2.5,0.91,,14.27,2.757,0,72.1,True,6.0,12.0,5.51,5.0,28.51,1.0,0.7,18.16,speculative
AMD,2023-06-08,2023-06-12,momentum,70.0,119.11,115.8,128.22,2.75,128.22,target,2.752,2,risk_on,2.5,0.94,,37.0,33.479,0,72.1,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,54.99,speculative
AMD,2023-06-20,2023-06-21,momentum,61.71,122.15,117.05,135.87,2.69,117.05,stop,-1.0,1,risk_on,2.5,0.924,,37.36,2.567,2,72.1,False,9.5,18.51,15.13,9.0,52.14,1.0,1.0,48.18,speculative
AMD,2023-08-11,2023-08-17,reversion,60.0,107.57,105.29,113.27,2.5,105.29,stop,-1.0,4,risk_on,2.5,0.874,,10.27,-14.56,1,72.1,False,0.0,18.0,0.0,7.0,25.0,1.0,1.0,21.85,speculative
AMD,2023-09-01,2023-09-11,momentum,40.0,106.43,103.16,115.43,2.75,103.16,stop,-1.0,5,risk_on,2.5,0.904,,12.59,-5.655,0,72.1,False,12.5,12.0,0.0,5.0,29.5,1.0,1.0,26.67,speculative
AMD,2023-12-01,2023-12-04,momentum,61.71,121.45,117.94,130.29,2.52,117.94,stop,-1.0,1,risk_on,2.5,0.934,,32.56,4.033,4,72.1,False,1.0,18.51,18.07,10.0,47.58,1.0,1.0,44.44,speculative
AMD,2024-06-05,2024-06-11,momentum,45.0,164.47,158.27,181.5,2.75,158.27,stop,-1.0,4,risk_on,2.5,0.9,,14.95,-3.12,0,72.1,False,12.5,13.5,0.0,5.0,31.0,1.0,1.0,27.9,speculative
AMD,2024-07-02,2024-07-08,momentum,40.0,160.67,154.47,176.49,2.55,176.49,target,2.556,3,risk_on,2.5,0.89,,9.93,3.322,0,72.1,False,2.5,12.0,6.64,5.0,26.14,1.0,1.0,23.26,speculative
AMD,2024-07-18,2024-07-19,reversion,42.0,155.77,151.25,167.06,2.5,151.25,stop,-1.0,1,risk_on,2.5,0.88,,21.85,2.061,1,72.1,False,0.0,12.6,11.04,7.0,30.64,1.0,1.0,26.96,speculative
AMD,2024-09-11,2024-09-19,momentum,72.0,143.22,137.92,157.79,2.75,157.79,target,2.749,6,neutral,2.75,0.839,,19.6,5.865,0,72.1,True,12.5,21.6,15.63,5.0,54.73,1.0,0.7,32.14,speculative
AMD,2025-07-08,2025-07-15,momentum,70.0,137.18,132.93,148.87,2.75,148.87,target,2.751,5,risk_on,2.5,0.895,,36.14,-4.6,0,72.1,False,12.5,21.0,10.0,5.0,48.5,1.0,1.0,43.41,speculative
AMD,2025-08-28,2025-09-02,momentum,52.0,167.96,161.46,184.43,2.54,161.46,stop,-1.0,2,risk_on,2.5,0.95,,20.97,6.1,2,72.1,False,2.0,15.6,16.41,9.0,43.01,1.0,1.0,40.86,speculative
AMD,2025-09-23,2025-10-06,momentum,40.0,159.29,154.76,171.76,2.75,171.76,target,2.753,9,risk_on,2.5,0.9,,12.2,2.093,0,72.1,False,12.5,12.0,4.19,5.0,33.69,1.0,1.0,30.32,speculative
AMD,2025-12-29,2026-01-05,momentum,47.0,213.58,206.46,233.17,2.75,233.17,target,2.751,4,risk_on,2.5,0.919,,14.9,-1.088,1,72.1,False,12.5,14.1,0.0,7.0,33.6,1.0,1.0,30.88,speculative
AMD,2026-01-13,2026-01-15,momentum,60.0,212.44,204.74,233.62,2.75,233.62,target,2.751,2,risk_on,2.5,0.897,,12.38,-4.793,0,72.1,True,12.5,18.0,0.0,5.0,35.5,1.0,0.7,22.29,speculative
GOOGL,2023-04-18,2023-04-19,momentum,44.57,104.94,102.81,110.8,2.75,102.81,stop,-1.0,1,risk_on,2.5,0.907,,26.96,71.678,3,81.1,False,12.5,13.37,18.86,10.0,54.73,1.0,1.0,49.64,speculative
GOOGL,2023-04-27,2023-05-10,momentum,70.0,104.59,101.79,111.6,2.51,111.6,target,2.504,9,risk_on,2.5,0.897,,22.99,56.276,0,81.1,False,0.5,21.0,17.37,5.0,43.87,1.0,1.0,39.35,speculative
GOOGL,2023-06-01,2023-06-22,momentum,85.0,121.74,118.88,129.08,2.57,118.88,stop,-1.0,14,risk_on,2.5,0.911,,42.08,20.001,5,81.1,False,3.5,25.5,20.0,10.0,59.0,1.0,1.0,53.75,speculative
GOOGL,2023-07-05,2023-07-10,momentum,57.0,119.57,117.18,126.14,2.75,117.18,stop,-1.0,3,risk_on,2.5,0.918,,23.2,-4.047,1,81.1,False,12.5,17.1,7.45,7.0,44.05,1.0,1.0,40.44,speculative
GOOGL,2023-08-08,2023-08-18,momentum,72.0,128.57,126.38,134.62,2.75,126.38,stop,-1.0,8,risk_on,2.5,0.873,,21.11,-20.717,2,81.1,False,12.5,21.6,6.49,9.0,49.59,1.0,1.0,43.29,speculative
GOOGL,2023-09-13,2023-09-21,momentum,85.0,134.52,131.86,141.26,2.54,131.86,stop,-1.0,6,risk_on,2.5,0.899,,22.13,1.085,2,81.1,False,2.0,25.5,9.22,9.0,45.72,1.0,1.0,41.1,speculative
GOOGL,2023-11-08,2023-11-14,momentum,59.0,128.51,126.75,133.37,2.75,133.37,target,2.761,4,neutral,2.75,0.85,,22.65,-2.5,1,81.1,False,12.5,17.7,7.24,7.0,44.44,1.0,1.0,37.77,speculative
GOOGL,2023-12-04,2023-12-07,reversion,47.0,128.21,126.15,133.36,2.5,133.36,target,2.5,3,risk_on,2.5,0.932,,16.02,29.849,4,81.1,False,0.0,14.1,13.58,10.0,37.68,1.0,1.0,35.12,speculative
GOOGL,2024-01-31,2024-02-01,breakout,45.0,138.95,138.72,139.64,3.0,139.64,target,3.0,1,risk_on,2.5,0.86,,31.05,-0.828,1,81.1,False,25.0,13.5,10.0,7.0,55.5,1.0,1.0,47.73,speculative
GOOGL,2024-03-14,2024-03-18,momentum,52.0,137.37,134.73,144.63,2.75,144.63,target,2.75,2,risk_on,2.5,0.879,,21.21,5.071,0,81.1,True,12.5,15.6,16.55,5.0,49.65,1.0,0.7,30.55,speculative
GOOGL,2024-05-30,2024-05-31,momentum,61.71,173.02,170.38,180.28,2.75,170.38,stop,-1.0,1,neutral,2.75,0.798,,24.45,36.209,4,81.1,False,12.5,18.51,17.92,10.0,58.93,1.0,1.0,47.03,speculative
